entry_id,noted_date,temp
34711,17-10-2018 18:45,39
34712,17-10-2018 18:45,39
34713,17-10-2018 18:45,39
34714,17-10-2018 18:45,39
34715,17-10-2018 18:45,39
34716,17-10-2018 18:45,39
34717,17-10-2018 18:45,39
34718,17-10-2018 18:45,39
34719,17-10-2018 18:45,39
34720,17-10-2018 18:45,39
34721,17-10-2018 18:45,39
34722,17-10-2018 18:45,39
34723,17-10-2018 18:45,39
34724,17-10-2018 18:45,39
34725,17-10-2018 18:45,39
34726,17-10-2018 18:44,39
34727,17-10-2018 18:44,39
34728,17-10-2018 18:44,39
34729,17-10-2018 18:44,39
34730,17-10-2018 18:44,39
34731,17-10-2018 18:44,39
34732,17-10-2018 18:44,39
34733,17-10-2018 18:44,39
34734,17-10-2018 18:44,39
34735,17-10-2018 18:44,39
34736,17-10-2018 18:44,39
34737,17-10-2018 18:44,38
34738,17-10-2018 18:44,39
34739,17-10-2018 18:44,39
34740,17-10-2018 18:44,39
34741,17-10-2018 18:44,39
34742,17-10-2018 18:44,39
34743,17-10-2018 18:44,39
34744,17-10-2018 18:44,39
34745,17-10-2018 18:44,39
34746,17-10-2018 18:43,39
34747,17-10-2018 18:43,39
34748,17-10-2018 18:43,39
34749,17-10-2018 18:43,39
34750,17-10-2018 18:43,39
34751,17-10-2018 18:43,39
34752,17-10-2018 18:43,39
34753,17-10-2018 18:43,39
34754,17-10-2018 18:43,39
34755,17-10-2018 18:43,39
34756,17-10-2018 18:43,39
34757,17-10-2018 18:43,39
34758,17-10-2018 18:43,39
34759,17-10-2018 18:43,39
34760,17-10-2018 18:43,39
34761,17-10-2018 18:43,39
34762,17-10-2018 18:43,39
34763,17-10-2018 18:43,39
34764,17-10-2018 18:43,39
34765,17-10-2018 18:42,39
34766,17-10-2018 18:42,39
34767,17-10-2018 18:42,39
34768,17-10-2018 18:42,39
34769,17-10-2018 18:42,39
34770,17-10-2018 18:42,38
34771,17-10-2018 18:42,38
34772,17-10-2018 18:42,39
34773,17-10-2018 18:42,39
34774,17-10-2018 18:42,39
34775,17-10-2018 18:42,39
34776,17-10-2018 18:42,39
34777,17-10-2018 18:42,39
34778,17-10-2018 18:42,39
34779,17-10-2018 18:42,39
34780,17-10-2018 18:42,39
34781,17-10-2018 18:42,39
34782,17-10-2018 18:42,39
34783,17-10-2018 18:42,39
34784,17-10-2018 18:42,39
34785,17-10-2018 18:42,39
34786,17-10-2018 18:42,38
34787,17-10-2018 18:41,38
34788,17-10-2018 18:41,39
34789,17-10-2018 18:41,39
34790,17-10-2018 18:41,39
34791,17-10-2018 18:41,39
34792,17-10-2018 18:41,39
34793,17-10-2018 18:41,39
34794,17-10-2018 18:41,38
34795,17-10-2018 18:41,39
34796,17-10-2018 18:41,39
34797,17-10-2018 18:41,39
34798,17-10-2018 18:41,39
34799,17-10-2018 18:41,39
34800,17-10-2018 18:41,39
34801,17-10-2018 18:41,39
34802,17-10-2018 18:41,39
34803,17-10-2018 18:41,39
34804,17-10-2018 18:41,39
34805,17-10-2018 18:41,39
34806,17-10-2018 18:40,39
34807,17-10-2018 18:40,39
34808,17-10-2018 18:40,39
34809,17-10-2018 18:40,39
34810,17-10-2018 18:40,39
34811,17-10-2018 18:40,39
34812,17-10-2018 18:40,39
34813,17-10-2018 18:40,39
34814,17-10-2018 18:40,39
34815,17-10-2018 18:40,39
34816,17-10-2018 18:40,39
34817,17-10-2018 18:40,39
34818,17-10-2018 18:40,39
34819,17-10-2018 18:40,39
34820,17-10-2018 18:40,39
34821,17-10-2018 18:40,39
34822,17-10-2018 18:40,39
34823,17-10-2018 18:40,39
34824,17-10-2018 18:40,39
34825,17-10-2018 18:40,38
34826,17-10-2018 18:40,39
34827,17-10-2018 18:39,39
34828,17-10-2018 18:39,39
34829,17-10-2018 18:39,39
34830,17-10-2018 18:39,39
34831,17-10-2018 18:39,39
34832,17-10-2018 18:39,39
34833,17-10-2018 18:39,39
34834,17-10-2018 18:39,39
34835,17-10-2018 18:39,39
34836,17-10-2018 18:39,39
34837,17-10-2018 18:39,39
34838,17-10-2018 18:39,39
34839,17-10-2018 18:39,39
34840,17-10-2018 18:39,39
34841,17-10-2018 18:39,39
34842,17-10-2018 18:39,39
34843,17-10-2018 18:39,39
34844,17-10-2018 18:39,39
34845,17-10-2018 18:38,38
34846,17-10-2018 18:38,39
34847,17-10-2018 18:38,38
34848,17-10-2018 18:38,38
34849,17-10-2018 18:38,39
34850,17-10-2018 18:38,39
34851,17-10-2018 18:38,39
34852,17-10-2018 18:38,39
34853,17-10-2018 18:38,39
34854,17-10-2018 18:38,39
34855,17-10-2018 18:38,39
34856,17-10-2018 18:38,39
34857,17-10-2018 18:38,39
34858,17-10-2018 18:38,39
34859,17-10-2018 18:38,39
34860,17-10-2018 18:38,39
34861,17-10-2018 18:38,39
34862,17-10-2018 18:38,39
34863,17-10-2018 18:38,39
34864,17-10-2018 18:38,40
34865,17-10-2018 18:38,39
34866,17-10-2018 18:37,39
34867,17-10-2018 18:37,39
34868,17-10-2018 18:37,39
34869,17-10-2018 18:37,39
34870,17-10-2018 18:37,39
34871,17-10-2018 18:37,39
34872,17-10-2018 18:37,39
34873,17-10-2018 18:37,39
34874,17-10-2018 18:37,40
34875,17-10-2018 18:37,39
34876,17-10-2018 18:37,39
34877,17-10-2018 18:37,39
34878,17-10-2018 18:37,39
34879,17-10-2018 18:37,39
34880,17-10-2018 18:37,39
34881,17-10-2018 18:37,39
34882,17-10-2018 18:37,39
34883,17-10-2018 18:37,40
34884,17-10-2018 18:37,39
34885,17-10-2018 18:37,39
34886,17-10-2018 18:37,39
34887,17-10-2018 18:36,39
34888,17-10-2018 18:36,39
34889,17-10-2018 18:36,39
34890,17-10-2018 18:36,39
34891,17-10-2018 18:36,38
34892,17-10-2018 18:36,39
34893,17-10-2018 18:36,39
34894,17-10-2018 18:36,39
34895,17-10-2018 18:36,39
34896,17-10-2018 18:36,39
34897,17-10-2018 18:36,39
34898,17-10-2018 18:36,40
34899,17-10-2018 18:36,39
34900,17-10-2018 18:36,39
34901,17-10-2018 18:36,39
34902,17-10-2018 18:36,39
34903,17-10-2018 18:36,39
34904,17-10-2018 18:36,39
34905,17-10-2018 18:36,39
34906,17-10-2018 18:36,39
34907,17-10-2018 18:36,39
34908,17-10-2018 18:36,39
34909,17-10-2018 18:36,39
34910,17-10-2018 18:35,39
34911,17-10-2018 18:35,39
34912,17-10-2018 18:35,39
34913,17-10-2018 18:35,39
34914,17-10-2018 18:35,39
34915,17-10-2018 18:35,39
34916,17-10-2018 18:35,39
34917,17-10-2018 18:35,40
34918,17-10-2018 18:35,39
34919,17-10-2018 18:35,39
34920,17-10-2018 18:35,39
34921,17-10-2018 18:35,39
34922,17-10-2018 18:35,39
34923,17-10-2018 18:35,39
34924,17-10-2018 18:35,39
34925,17-10-2018 18:35,39
34926,17-10-2018 18:35,38
34927,17-10-2018 18:35,39
34928,17-10-2018 18:35,39
34929,17-10-2018 18:35,39
34930,17-10-2018 18:35,39
34931,17-10-2018 18:34,39
34932,17-10-2018 18:34,39
34933,17-10-2018 18:34,39
34934,17-10-2018 18:34,38
34935,17-10-2018 18:34,39
34936,17-10-2018 18:34,39
34937,17-10-2018 18:34,39
34938,17-10-2018 18:34,39
34939,17-10-2018 18:34,39
34940,17-10-2018 18:34,39
34941,17-10-2018 18:34,39
34942,17-10-2018 18:34,39
34943,17-10-2018 18:34,38
34944,17-10-2018 18:34,39
34945,17-10-2018 18:34,39
34946,17-10-2018 18:34,39
34947,17-10-2018 18:34,39
34948,17-10-2018 18:34,39
34949,17-10-2018 18:34,39
34950,17-10-2018 18:34,39
34951,17-10-2018 18:33,39
34952,17-10-2018 18:33,39
34953,17-10-2018 18:33,39
34954,17-10-2018 18:33,39
34955,17-10-2018 18:33,39
34956,17-10-2018 18:33,39
34957,17-10-2018 18:33,39
34958,17-10-2018 18:33,40
34959,17-10-2018 18:33,39
34960,17-10-2018 18:33,39
34961,17-10-2018 18:33,39
34962,17-10-2018 18:33,39
34963,17-10-2018 18:33,39
34964,17-10-2018 18:33,39
34965,17-10-2018 18:33,39
34966,17-10-2018 18:33,38
34967,17-10-2018 18:33,39
34968,17-10-2018 18:33,39
34969,17-10-2018 18:33,39
34970,17-10-2018 18:33,39
34971,17-10-2018 18:32,39
34972,17-10-2018 18:32,39
34973,17-10-2018 18:32,39
34974,17-10-2018 18:32,40
34975,17-10-2018 18:32,39
34976,17-10-2018 18:32,39
34977,17-10-2018 18:32,39
34978,17-10-2018 18:32,39
34979,17-10-2018 18:32,39
34980,17-10-2018 18:32,39
34981,17-10-2018 18:32,39
34982,17-10-2018 18:32,39
34983,17-10-2018 18:32,39
34984,17-10-2018 18:32,39
34985,17-10-2018 18:32,39
34986,17-10-2018 18:32,39
34987,17-10-2018 18:32,39
34988,17-10-2018 18:32,39
34989,17-10-2018 18:32,39
34990,17-10-2018 18:32,39
34991,17-10-2018 18:32,39
34992,17-10-2018 18:31,39
34993,17-10-2018 18:31,39
34994,17-10-2018 18:31,39
34995,17-10-2018 18:31,39
34996,17-10-2018 18:31,40
34997,17-10-2018 18:31,39
34998,17-10-2018 18:31,39
34999,17-10-2018 18:31,39
35000,17-10-2018 18:31,39
35001,17-10-2018 18:31,39
35002,17-10-2018 18:31,39
35003,17-10-2018 18:31,39
35004,17-10-2018 18:31,39
35005,17-10-2018 18:31,39
35006,17-10-2018 18:31,39
35007,17-10-2018 18:31,39
35008,17-10-2018 18:31,39
35009,17-10-2018 18:30,40
35010,17-10-2018 18:30,39
35011,17-10-2018 18:30,39
35012,17-10-2018 18:30,39
35013,17-10-2018 18:30,39
35014,17-10-2018 18:30,38
35015,17-10-2018 18:30,39
35016,17-10-2018 18:30,39
35017,17-10-2018 18:30,39
35018,17-10-2018 18:30,39
35019,17-10-2018 18:30,39
35020,17-10-2018 18:30,39
35021,17-10-2018 18:30,39
35022,17-10-2018 18:30,39
35023,17-10-2018 18:30,39
35024,17-10-2018 18:30,39
35025,17-10-2018 18:30,39
35026,17-10-2018 18:30,39
35027,17-10-2018 18:30,39
35028,17-10-2018 18:30,39
35029,17-10-2018 18:29,39
35030,17-10-2018 18:29,39
35031,17-10-2018 18:29,39
35032,17-10-2018 18:29,39
35033,17-10-2018 18:29,39
35034,17-10-2018 18:29,39
35035,17-10-2018 18:29,39
35036,17-10-2018 18:29,39
35037,17-10-2018 18:29,39
35038,17-10-2018 18:29,39
35039,17-10-2018 18:29,38
35040,17-10-2018 18:29,39
35041,17-10-2018 18:29,39
35042,17-10-2018 18:29,39
35043,17-10-2018 18:29,39
35044,17-10-2018 18:29,39
35045,17-10-2018 18:29,39
35046,17-10-2018 18:28,39
35047,17-10-2018 18:28,39
35048,17-10-2018 18:28,39
35049,17-10-2018 18:28,39
35050,17-10-2018 18:28,39
35051,17-10-2018 18:28,39
35052,17-10-2018 18:28,39
35053,17-10-2018 18:28,39
35054,17-10-2018 18:28,39
35055,17-10-2018 18:28,39
35056,17-10-2018 18:28,39
35057,17-10-2018 18:28,39
35058,17-10-2018 18:28,39
35059,17-10-2018 18:28,39
35060,17-10-2018 18:28,39
35061,17-10-2018 18:28,39
35062,17-10-2018 18:28,39
35063,17-10-2018 18:28,39
35064,17-10-2018 18:28,39
35065,17-10-2018 18:28,39
35066,17-10-2018 18:28,39
35067,17-10-2018 18:28,39
35068,17-10-2018 18:27,39
35069,17-10-2018 18:27,39
35070,17-10-2018 18:27,39
35071,17-10-2018 18:27,39
35072,17-10-2018 18:27,39
35073,17-10-2018 18:27,39
35074,17-10-2018 18:27,39
35075,17-10-2018 18:27,38
35076,17-10-2018 18:27,39
35077,17-10-2018 18:27,39
35078,17-10-2018 18:27,39
35079,17-10-2018 18:27,39
35080,17-10-2018 18:27,39
35081,17-10-2018 18:27,39
35082,17-10-2018 18:27,39
35083,17-10-2018 18:27,39
35084,17-10-2018 18:27,40
35085,17-10-2018 18:27,39
35086,17-10-2018 18:27,39
35087,17-10-2018 18:26,39
35088,17-10-2018 18:26,39
35089,17-10-2018 18:26,39
35090,17-10-2018 18:26,39
35091,17-10-2018 18:26,38
35092,17-10-2018 18:26,39
35093,17-10-2018 18:26,39
35094,17-10-2018 18:26,39
35095,17-10-2018 18:26,39
35096,17-10-2018 18:26,39
35097,17-10-2018 18:26,39
35098,17-10-2018 18:26,39
35099,17-10-2018 18:26,39
35100,17-10-2018 18:26,39
35101,17-10-2018 18:26,39
35102,17-10-2018 18:26,38
35103,17-10-2018 18:26,38
35104,17-10-2018 18:26,40
35105,17-10-2018 18:26,39
35106,17-10-2018 18:26,39
35107,17-10-2018 18:26,39
35108,17-10-2018 18:26,39
35109,17-10-2018 18:25,39
35110,17-10-2018 18:25,39
35111,17-10-2018 18:25,39
35112,17-10-2018 18:25,39
35113,17-10-2018 18:25,39
35114,17-10-2018 18:25,39
35115,17-10-2018 18:25,39
35116,17-10-2018 18:25,39
35117,17-10-2018 18:25,40
35118,17-10-2018 18:25,39
35119,17-10-2018 18:25,39
35120,17-10-2018 18:25,39
35121,17-10-2018 18:25,39
35122,17-10-2018 18:25,39
35123,17-10-2018 18:25,39
35124,17-10-2018 18:25,39
35125,17-10-2018 18:25,39
35126,17-10-2018 18:25,39
35127,17-10-2018 18:25,39
35128,17-10-2018 18:25,39
35129,17-10-2018 18:24,39
35130,17-10-2018 18:24,39
35131,17-10-2018 18:24,39
35132,17-10-2018 18:24,39
35133,17-10-2018 18:24,39
35134,17-10-2018 18:24,38
35135,17-10-2018 18:24,39
35136,17-10-2018 18:24,39
35137,17-10-2018 18:24,39
35138,17-10-2018 18:24,39
35139,17-10-2018 18:24,39
35140,17-10-2018 18:24,39
35141,17-10-2018 18:24,39
35142,17-10-2018 18:24,39
35143,17-10-2018 18:24,39
35144,17-10-2018 18:24,39
35145,17-10-2018 18:24,40
35146,17-10-2018 18:24,39
35147,17-10-2018 18:23,39
35148,17-10-2018 18:23,39
35149,17-10-2018 18:23,39
35150,17-10-2018 18:23,39
35151,17-10-2018 18:23,39
35152,17-10-2018 18:23,39
35153,17-10-2018 18:23,39
35154,17-10-2018 18:23,39
35155,17-10-2018 18:23,39
35156,17-10-2018 18:23,39
35157,17-10-2018 18:23,39
35158,17-10-2018 18:23,39
35159,17-10-2018 18:23,39
35160,17-10-2018 18:23,39
35161,17-10-2018 18:23,40
35162,17-10-2018 18:23,39
35163,17-10-2018 18:23,39
35164,17-10-2018 18:23,39
35165,17-10-2018 18:22,39
35166,17-10-2018 18:22,39
35167,17-10-2018 18:22,39
35168,17-10-2018 18:22,39
35169,17-10-2018 18:22,39
35170,17-10-2018 18:22,39
35171,17-10-2018 18:22,39
35172,17-10-2018 18:22,39
35173,17-10-2018 18:22,39
35174,17-10-2018 18:22,39
35175,17-10-2018 18:22,38
35176,17-10-2018 18:22,39
35177,17-10-2018 18:22,39
35178,17-10-2018 18:22,39
35179,17-10-2018 18:22,39
35180,17-10-2018 18:22,39
35181,17-10-2018 18:22,39
35182,17-10-2018 18:22,39
35183,17-10-2018 18:21,39
35184,17-10-2018 18:21,39
35185,17-10-2018 18:21,39
35186,17-10-2018 18:21,39
35187,17-10-2018 18:21,39
35188,17-10-2018 18:21,39
35189,17-10-2018 18:21,39
35190,17-10-2018 18:21,39
35191,17-10-2018 18:21,39
35192,17-10-2018 18:21,39
35193,17-10-2018 18:21,39
35194,17-10-2018 18:21,39
35195,17-10-2018 18:21,39
35196,17-10-2018 18:21,39
35197,17-10-2018 18:21,39
35198,17-10-2018 18:21,39
35199,17-10-2018 18:21,39
35200,17-10-2018 18:21,39
35201,17-10-2018 18:21,39
35202,17-10-2018 18:21,39
35203,17-10-2018 18:21,39
35204,17-10-2018 18:20,38
35205,17-10-2018 18:20,39
35206,17-10-2018 18:20,39
35207,17-10-2018 18:20,38
35208,17-10-2018 18:20,39
35209,17-10-2018 18:20,39
35210,17-10-2018 18:20,39
35211,17-10-2018 18:20,39
35212,17-10-2018 18:20,39
35213,17-10-2018 18:20,39
35214,17-10-2018 18:20,39
35215,17-10-2018 18:20,39
35216,17-10-2018 18:20,38
35217,17-10-2018 18:20,39
35218,17-10-2018 18:20,39
35219,17-10-2018 18:20,39
35220,17-10-2018 18:20,39
35221,17-10-2018 18:20,39
35222,17-10-2018 18:20,39
35223,17-10-2018 18:20,39
35224,17-10-2018 18:20,38
35225,17-10-2018 18:19,38
35226,17-10-2018 18:19,39
35227,17-10-2018 18:19,39
35228,17-10-2018 18:19,39
35229,17-10-2018 18:19,39
35230,17-10-2018 18:19,39
35231,17-10-2018 18:19,39
35232,17-10-2018 18:19,39
35233,17-10-2018 18:19,38
35234,17-10-2018 18:19,39
35235,17-10-2018 18:19,39
35236,17-10-2018 18:19,39
35237,17-10-2018 18:19,39
35238,17-10-2018 18:19,39
35239,17-10-2018 18:18,38
35240,17-10-2018 18:18,39
35241,17-10-2018 18:18,39
35242,17-10-2018 18:18,39
35243,17-10-2018 18:18,39
35244,17-10-2018 18:18,39
35245,17-10-2018 18:18,39
35246,17-10-2018 18:18,39
35247,17-10-2018 18:18,39
35248,17-10-2018 18:18,39
35249,17-10-2018 18:18,39
35250,17-10-2018 18:18,39
35251,17-10-2018 18:18,39
35252,17-10-2018 18:18,39
35253,17-10-2018 18:18,39
35254,17-10-2018 18:18,38
35255,17-10-2018 18:18,39
35256,17-10-2018 18:18,39
35257,17-10-2018 18:18,39
35258,17-10-2018 18:18,39
35259,17-10-2018 18:18,39
35260,17-10-2018 18:18,39
35261,17-10-2018 18:17,39
35262,17-10-2018 18:17,39
35263,17-10-2018 18:17,39
35264,17-10-2018 18:17,38
35265,17-10-2018 18:17,39
35266,17-10-2018 18:17,39
35267,17-10-2018 18:17,39
35268,17-10-2018 18:17,39
35269,17-10-2018 18:17,38
35270,17-10-2018 18:17,39
35271,17-10-2018 18:17,39
35272,17-10-2018 18:17,39
35273,17-10-2018 18:17,39
35274,17-10-2018 18:17,39
35275,17-10-2018 18:17,39
35276,17-10-2018 18:17,39
35277,17-10-2018 18:17,39
35278,17-10-2018 18:17,39
35279,17-10-2018 18:17,39
35280,17-10-2018 18:17,40
35281,17-10-2018 18:16,39
35282,17-10-2018 18:16,39
35283,17-10-2018 18:16,39
35284,17-10-2018 18:16,39
35285,17-10-2018 18:16,39
35286,17-10-2018 18:16,39
35287,17-10-2018 18:16,39
35288,17-10-2018 18:16,39
35289,17-10-2018 18:16,39
35290,17-10-2018 18:16,39
35291,17-10-2018 18:16,39
35292,17-10-2018 18:16,39
35293,17-10-2018 18:16,39
35294,17-10-2018 18:16,39
35295,17-10-2018 18:16,39
35296,17-10-2018 18:16,39
35297,17-10-2018 18:16,39
35298,17-10-2018 18:16,39
35299,17-10-2018 18:16,39
35300,17-10-2018 18:16,39
35301,17-10-2018 18:15,39
35302,17-10-2018 18:15,39
35303,17-10-2018 18:15,40
35304,17-10-2018 18:15,39
35305,17-10-2018 18:15,40
35306,17-10-2018 18:15,39
35307,17-10-2018 18:15,39
35308,17-10-2018 18:15,39
35309,17-10-2018 18:15,39
35310,17-10-2018 18:15,39
35311,17-10-2018 18:15,40
35312,17-10-2018 18:15,40
35313,17-10-2018 18:15,39
35314,17-10-2018 18:15,39
35315,17-10-2018 18:15,39
35316,17-10-2018 18:15,39
35317,17-10-2018 18:15,39
35318,17-10-2018 18:15,39
35319,17-10-2018 18:15,41
35320,17-10-2018 18:15,39
35321,17-10-2018 18:15,39
35322,17-10-2018 18:15,39
35323,17-10-2018 18:14,39
35324,17-10-2018 18:14,39
35325,17-10-2018 18:14,39
35326,17-10-2018 18:14,39
35327,17-10-2018 18:14,39
35328,17-10-2018 18:14,39
35329,17-10-2018 18:14,39
35330,17-10-2018 18:14,39
35331,17-10-2018 18:14,39
35332,17-10-2018 18:14,39
35333,17-10-2018 18:14,39
35334,17-10-2018 18:14,39
35335,17-10-2018 18:14,39
35336,17-10-2018 18:14,39
35337,17-10-2018 18:14,39
35338,17-10-2018 18:14,39
35339,17-10-2018 18:14,39
35340,17-10-2018 18:14,39
35341,17-10-2018 18:14,39
35342,17-10-2018 18:13,39
35343,17-10-2018 18:13,39
35344,17-10-2018 18:13,38
35345,17-10-2018 18:13,39
35346,17-10-2018 18:13,39
35347,17-10-2018 18:13,39
35348,17-10-2018 18:13,39
35349,17-10-2018 18:13,39
35350,17-10-2018 18:13,39
35351,17-10-2018 18:13,39
35352,17-10-2018 18:13,39
35353,17-10-2018 18:13,39
35354,17-10-2018 18:13,39
35355,17-10-2018 18:13,39
35356,17-10-2018 18:13,39
35357,17-10-2018 18:13,39
35358,17-10-2018 18:13,39
35359,17-10-2018 18:13,39
35360,17-10-2018 18:13,39
35361,17-10-2018 18:13,39
35362,17-10-2018 18:13,39
35363,17-10-2018 18:12,39
35364,17-10-2018 18:12,39
35365,17-10-2018 18:12,39
35366,17-10-2018 18:12,39
35367,17-10-2018 18:12,39
35368,17-10-2018 18:12,39
35369,17-10-2018 18:12,39
35370,17-10-2018 18:12,39
35371,17-10-2018 18:12,39
35372,17-10-2018 18:12,39
35373,17-10-2018 18:12,39
35374,17-10-2018 18:12,39
35375,17-10-2018 18:12,39
35376,17-10-2018 18:12,39
35377,17-10-2018 18:12,39
35378,17-10-2018 18:12,39
35379,17-10-2018 18:11,39
35380,17-10-2018 18:11,38
35381,17-10-2018 18:11,39
35382,17-10-2018 18:11,39
35383,17-10-2018 18:11,39
35384,17-10-2018 18:11,39
35385,17-10-2018 18:11,39
35386,17-10-2018 18:11,39
35387,17-10-2018 18:11,39
35388,17-10-2018 18:11,39
35389,17-10-2018 18:11,39
35390,17-10-2018 18:11,39
35391,17-10-2018 18:11,39
35392,17-10-2018 18:11,39
35393,17-10-2018 18:11,39
35394,17-10-2018 18:11,39
35395,17-10-2018 18:11,38
35396,17-10-2018 18:11,39
35397,17-10-2018 18:11,40
35398,17-10-2018 18:11,39
35399,17-10-2018 18:10,39
35400,17-10-2018 18:10,39
35401,17-10-2018 18:10,39
35402,17-10-2018 18:10,39
35403,17-10-2018 18:10,38
35404,17-10-2018 18:10,39
35405,17-10-2018 18:10,39
35406,17-10-2018 18:10,39
35407,17-10-2018 18:10,39
35408,17-10-2018 18:10,39
35409,17-10-2018 18:10,39
35410,17-10-2018 18:10,39
35411,17-10-2018 18:10,39
35412,17-10-2018 18:10,38
35413,17-10-2018 18:10,38
35414,17-10-2018 18:10,39
35415,17-10-2018 18:10,39
35416,17-10-2018 18:10,39
35417,17-10-2018 18:10,39
35418,17-10-2018 18:10,38
35419,17-10-2018 18:10,39
35420,17-10-2018 18:09,38
35421,17-10-2018 18:09,38
35422,17-10-2018 18:09,39
35423,17-10-2018 18:09,39
35424,17-10-2018 18:09,39
35425,17-10-2018 18:09,39
35426,17-10-2018 18:09,39
35427,17-10-2018 18:09,39
35428,17-10-2018 18:09,38
35429,17-10-2018 18:09,38
35430,17-10-2018 18:09,39
35431,17-10-2018 18:09,39
35432,17-10-2018 18:09,39
35433,17-10-2018 18:09,39
35434,17-10-2018 18:09,39
35435,17-10-2018 18:09,39
35436,17-10-2018 18:09,38
35437,17-10-2018 18:09,39
35438,17-10-2018 18:09,39
35439,17-10-2018 18:09,39
35440,17-10-2018 18:09,39
35441,17-10-2018 18:09,39
35442,17-10-2018 18:09,39
35443,17-10-2018 18:08,39
35444,17-10-2018 18:08,38
35445,17-10-2018 18:08,39
35446,17-10-2018 18:08,39
35447,17-10-2018 18:08,39
35448,17-10-2018 18:08,39
35449,17-10-2018 18:08,39
35450,17-10-2018 18:08,39
35451,17-10-2018 18:08,39
35452,17-10-2018 18:08,39
35453,17-10-2018 18:08,39
35454,17-10-2018 18:08,39
35455,17-10-2018 18:08,39
35456,17-10-2018 18:08,38
35457,17-10-2018 18:08,39
35458,17-10-2018 18:08,39
35459,17-10-2018 18:08,39
35460,17-10-2018 18:08,39
35461,17-10-2018 18:07,39
35462,17-10-2018 18:07,39
35463,17-10-2018 18:07,39
35464,17-10-2018 18:07,39
35465,17-10-2018 18:07,39
35466,17-10-2018 18:07,39
35467,17-10-2018 18:07,39
35468,17-10-2018 18:07,39
35469,17-10-2018 18:07,39
35470,17-10-2018 18:07,39
35471,17-10-2018 18:07,39
35472,17-10-2018 18:07,39
35473,17-10-2018 18:07,39
35474,17-10-2018 18:07,39
35475,17-10-2018 18:07,39
35476,17-10-2018 18:07,39
35477,17-10-2018 18:07,39
35478,17-10-2018 18:07,39
35479,17-10-2018 18:06,39
35480,17-10-2018 18:06,39
35481,17-10-2018 18:06,39
35482,17-10-2018 18:06,40
35483,17-10-2018 18:06,39
35484,17-10-2018 18:06,39
35485,17-10-2018 18:06,39
35486,17-10-2018 18:06,39
35487,17-10-2018 18:06,39
35488,17-10-2018 18:06,39
35489,17-10-2018 18:06,39
35490,17-10-2018 18:06,39
35491,17-10-2018 18:06,39
35492,17-10-2018 18:06,39
35493,17-10-2018 18:06,38
35494,17-10-2018 18:06,39
35495,17-10-2018 18:06,39
35496,17-10-2018 18:06,39
35497,17-10-2018 18:06,39
35498,17-10-2018 18:06,39
35499,17-10-2018 18:05,39
35500,17-10-2018 18:05,39
35501,17-10-2018 18:05,39
35502,17-10-2018 18:05,39
35503,17-10-2018 18:05,39
35504,17-10-2018 18:05,39
35505,17-10-2018 18:05,39
35506,17-10-2018 18:05,39
35507,17-10-2018 18:05,39
35508,17-10-2018 18:05,32
35509,17-10-2018 18:05,39
35510,17-10-2018 18:05,39
35511,17-10-2018 18:05,40
35512,17-10-2018 18:05,40
35513,17-10-2018 18:05,39
35514,17-10-2018 18:05,40
35515,17-10-2018 18:05,39
35516,17-10-2018 18:05,39
35517,17-10-2018 18:05,39
35518,17-10-2018 18:05,39
35519,17-10-2018 18:04,39
35520,17-10-2018 18:04,40
35521,17-10-2018 18:04,39
35522,17-10-2018 18:04,39
35523,17-10-2018 18:04,39
35524,17-10-2018 18:04,39
35525,17-10-2018 18:04,39
35526,17-10-2018 18:04,39
35527,17-10-2018 18:04,40
35528,17-10-2018 18:04,40
35529,17-10-2018 18:04,39
35530,17-10-2018 18:04,39
35531,17-10-2018 18:04,39
35532,17-10-2018 18:04,39
35533,17-10-2018 18:04,39
35534,17-10-2018 18:04,39
35535,17-10-2018 18:04,39
35536,17-10-2018 18:04,38
35537,17-10-2018 18:04,39
35538,17-10-2018 18:04,39
35539,17-10-2018 18:04,39
35540,17-10-2018 18:03,39
35541,17-10-2018 18:03,39
35542,17-10-2018 18:03,39
35543,17-10-2018 18:03,38
35544,17-10-2018 18:03,39
35545,17-10-2018 18:03,39
35546,17-10-2018 18:03,39
35547,17-10-2018 18:03,39
35548,17-10-2018 18:03,39
35549,17-10-2018 18:03,39
35550,17-10-2018 18:03,39
35551,17-10-2018 18:03,39
35552,17-10-2018 18:03,39
35553,17-10-2018 18:03,39
35554,17-10-2018 18:03,39
35555,17-10-2018 18:03,39
35556,17-10-2018 18:03,39
35557,17-10-2018 18:03,39
35558,17-10-2018 18:03,39
35559,17-10-2018 18:03,39
35560,17-10-2018 18:03,38
35561,17-10-2018 18:03,39
35562,17-10-2018 18:03,40
35563,17-10-2018 18:02,39
35564,17-10-2018 18:02,39
35565,17-10-2018 18:02,39
35566,17-10-2018 18:02,39
35567,17-10-2018 18:02,39
35568,17-10-2018 18:02,39
35569,17-10-2018 18:02,39
35570,17-10-2018 18:02,38
35571,17-10-2018 18:02,38
35572,17-10-2018 18:02,39
35573,17-10-2018 18:02,39
35574,17-10-2018 18:02,39
35575,17-10-2018 18:02,39
35576,17-10-2018 18:02,39
35577,17-10-2018 18:02,39
35578,17-10-2018 18:02,39
35579,17-10-2018 18:02,39
35580,17-10-2018 18:02,39
35581,17-10-2018 18:01,39
35582,17-10-2018 18:01,39
35583,17-10-2018 18:01,39
35584,17-10-2018 18:01,39
